"Row" "BootToDesktop" "DesktopToIdle" "BootToIdle"
"32338" 8.21 5.054 54.567
"32339" 9.483 3.96 45.44
"32340" 9.127 5.537 55.687
"32341" 8.884 4.253 54.867
"32342" 9.467 4.916 54.35
"32343" 8.55 3.674 41.227
"32344" 8.857 3.386 50.68
"32345" 8.184 4.206 48.207
"32346" 8.55 4.66 43.523
"32347" 9.81 3.423 40.693
"32348" 8.637 3.793 41.357
"32349" 8.384 4.09 48.037
"32350" 8.603 3.65 38.023
"32351" 8.05 4.213 55.913
"32352" 8.99 4.826 43.363
"32353" 8.086 4.197 48.373
"32354" 8.96 4.543 50.883
"32355" 10.52 3.26 43.627
"32356" 8.15 4.15 43.353
"32357" 8.333 4.237 49.053
"32358" 8.704 4.523 51.147
"32359" 8.01 5.147 46.987
"32360" 8.683 4.57 45.92
"32361" 8.463 3.987 38.31
"32362" 10.12 4.173 58.22
"32363" 8.27 176.727 47.19
"32364" 8.433 3.687 44.553
"32365" 9.03 3.543 55.253
"32366" 8.78 3.32 43.87
"32367" 8.926 3.307 40.643
"32368" 9.156 3.897 43.023
"32369" 8.657 3.71 75.787
"32370" 8.726 176.577 38.713
"32371" 8.274 4.133 43.417
"32372" 8.417 4.553 49.84
"32373" 9.556 4.694 40.953
"32374" 9 3.464 51.747
"32375" 8.737 4.523 45.16
"32376" 8.894 5.28 47.307
"32377" 10.65 3.426 53.773
"32378" 9.12 3.407 45.8
"NA.933" NA NA NA
"32380" 7.79 4.463 45.94
"32381" 9.397 3.873 42.73
"32382" 8.71 3.58 43.933
"32383" 8.643 3.513 41.763
"32384" 9.33 3.986 55.613
"32385" 8.453 3.67 50.28
"32386" 8.596 5.647 51.973
"32387" 8.71 3.367 46.267
"32388" 8.76 3.61 47.877
"32389" 8.544 3.663 55.327
"32390" 8.823 3.367 42.72
"32391" 8.954 3.483 45.167
"32392" 8.093 4.117 45.02
"32393" 8.667 176.663 47.59
"32394" 8.657 3.356 37.04
"32395" 7.954 3.23 55.667
"32396" 8.79 3.433 58.233
"32397" 9.623 3.747 52.29
"32398" 8.603 4.557 45.23
"32399" 9.027 177.41 49.667
"32400" 9.346 4.11 42.713
"32401" 8.74 3.986 53.763
"32402" 8.45 4.71 51.573
"32403" 10.14 4.133 58.123
"32404" 9.953 3.624 55.71
"32405" 8.65 5.523 55.31
"32406" 9.013 3.217 44.453
"32407" 8.52 5.537 38.71
"32408" 8.66 3.54 54.99
"32409" 8.997 3.373 43.68
"32410" 9.177 5.936 56.05
"32411" 8.916 3.094 38.613
"32412" 8.696 3.47 45.753
"32413" 8.277 3.736 44.22
"32414" 9.026 4.164 55.143
"32415" 9.036 3.34 62.583
"32416" 8.75 4.397 51.37
"32417" 9.967 3.48 58.557
"32418" 8.037 4.746 50.98
"32419" 10.044 3.616 60.447
"32420" 8.816 4.667 46.593
"32421" 8.647 3.51 42.1
"32422" 9.367 5.947 47.177
"32423" 9.07 3.676 52.463
"32424" 8.454 3.74 44.927
"32425" 8.59 4.53 45.933
"32426" 8.6 4.947 41.28
"32427" 9.557 3.73 42.237
"32428" 8.587 4.963 43.757
"32429" 8.956 3.284 41.323
"32430" 9.25 4.103 50.043
"32431" 9.283 3.9 47.313
"32432" 9.04 3.287 51.69
"32433" 9.004 4.073 41.227
"32434" 8.653 3.493 55.463
"32435" 9.873 4.344 39
"32436" 9.394 5.966 58.427
"32437" 8.854 3.193 53.337
"32438" 8.753 3.617 39.98
"32439" 8.98 4.03 38.053
"32440" 9.536 3.574 49.953
"32441" 8.563 3.79 57.263
"32442" 8.687 177.693 46.757
"32443" 9.01 4.047 44.047
"32444" 9.124 177.953 47.667
"32445" 9.134 176.243 40.007
"32446" 8.84 3.576 48.593
"32447" 8.537 3.647 45.227
"32448" 8.62 3.503 47.213
"32449" 22.357 9.797 34.417
"32450" 9.17 4.033 45.653
"32451" 9.167 3.223 51.54
"32452" 22.017 21.246 41.11
"32453" 8.877 3.443 42.64
"32454" 8.43 3.7 43.05
"32455" 8.834 177.24 46.417
"32456" 8.76 4.347 49.577
"32457" 8.353 4.004 45.13
"32458" 8.203 6.667 48.21
"32459" 8.317 3.78 40.697
"32460" 9.953 3.353 44.933
"32461" 8.513 4.17 42.14
"32462" 8.55 4.01 55.997
"32463" 8.457 3.73 40.39
"32464" 8.247 3.243 43.877
"32465" 8.18 4.073 47.97
"32466" 9.063 177.487 38.4
"32467" 8.623 3.51 57.283
"32468" 8.437 4.913 49.45
"32469" 8.307 6.13 50.677
"32470" 8.254 4.226 48.737
"32471" 8.934 4.39 50.077
"32472" 8.857 3.436 41.98
"32473" 9.774 3.436 44.527
"32474" 7.93 4.617 42.27
"32475" 8.797 3.73 41.997
"32476" 8.17 4.29 55.59
"32477" 8.347 3.737 39.567
"32478" 8.623 3.583 41.033
"32479" 9.744 3.483 38.257
"32480" 8.666 4.274 39.993
"32481" 8.89 3.377 47.927
"32482" 8.486 3.477 41.353
"32483" 9.17 3.787 45.91
"32484" 8.73 5.583 46.38
"32485" 9.55 6.54 60.94
"32486" 9.176 4.027 43.633
"32487" 9.054 3.343 49.047
"32488" 8.907 3.33 38.517
"32489" 8.743 4.517 51.32
"32490" 8.746 3.47 43.253
"32491" 8.327 5.01 56.16
"32492" 9.68 175.777 41.72
"32493" 8.974 3.266 55.847
"32494" 8.72 3.387 42.557
"32495" 13.87 3.676 55.443
"32496" 9.123 4.293 50.443
"32497" 10.537 3.913 50.6
"32498" 8.82 3.177 58.06
"32499" 9.023 3.84 36.923
"32500" 8.907 4.503 42.48
"NA.934" NA NA NA
"32502" 8.95 4.743 57.74
"32503" 9.08 5.29 59.95
"32504" 9.467 3.956 46.52
"32505" 10.656 4.46 54.953
"NA.935" NA NA NA
"32508" 8.98 177.456 49.393
"32509" 8.94 4.12 36.797
"32510" 9.677 3.533 48.777
"32511" 8.18 4.16 51.507
"32512" 9.964 3.493 54.477
"32513" 9.207 3.75 50.097
"32514" 10.376 3.9 56.793
"32515" 8.567 5.667 45.407
"32516" 8.16 3.936 40.203
"32517" 8.96 3.897 59.16
"32518" 10.284 3.576 45.357
"32519" 8.343 4.31 45.053
"32520" 8.65 3.437 40.45
"32521" 13.064 2.45 62.037
"32522" 9.3 3.96 55.84
"32523" 8.583 3.707 39.24
"32524" 8.757 3.34 54.44
"32525" 9.176 3.694 41.893
"32526" 9.827 3.457 53.597
"32527" 9.8 3.533 55.03
"32528" 8.69 3.604 50.957
"32529" 8.09 3 49.923
"32530" 9.697 3.62 42.51
"32531" 8.773 4.79 44.77
"32532" 8.507 3.456 53.42
"32533" 8.257 4.043 41.987
"32534" 8.434 4.68 48.027
"32535" 8.753 176.527 37.89
"32536" 9.124 3.57 39.967
"32537" 8.457 5.013 56.77
"32538" 8.61 3.63 45.547
"32539" 8.684 6.623 44.817
"32540" 8.906 3.534 51.583
"32541" 9.04 3.457 44.507
"32542" 9.746 3.574 54.823
"32543" 8.59 3.453 43.633
"32544" 8.884 3.45 45.627
"32545" 9.01 4.067 58.037
"32546" 8.59 3.627 60.397
"32547" 9.72 3.91 56.22
"32548" 8.714 5.46 53.137
"32549" 10.053 4.123 49.153
"32550" 8.436 3.89 49.323
"32551" 9.89 3.496 42.423
"32552" 8.417 4.043 47.45
"32553" 8.753 3.287 52.76
"32554" 8.347 3.443 39.937
"32555" 9.696 3.544 57.173
"32556" 8.857 176.64 42.16
"32557" 8.227 3.87 41.307
"32558" 8.887 3.97 42.37
"32559" 8.976 3.897 41.423
"32560" 9.744 175.7 46.677
"32561" 8.573 3.69 48.08
"32562" 9.777 3.6 38.24
"32563" 9.157 3.16 42.127
"32564" 8.85 4.793 54.95
"32565" 9.71 3.51 42.397
"32566" 9.137 3.937 50.287
"32567" 8.387 3.913 44.467
"32568" 8.88 3.394 44.477
"32569" 8.79 3.463 43.28
"32570" 10.01 4.083 51.72
"32571" 9.556 3.83 41.893
"32572" 10.067 4.06 49.277
"32573" 8.627 3.316 45.72
"32574" 8.927 3.52 41.87
"32575" 9.41 3.737 49.267
"32576" 8.223 5.01 43.39
"32577" 9.086 4.19 42.383
"32578" 8.257 3.93 46.57
"32579" 8.91 3.206 44.103
"32580" 9.22 3.907 57.067
"32581" 8.527 5.733 40.11
"32582" 9.786 176.56 47.143
"32583" 9.08 5.28 55.93
"32584" 8.78 4.5 41.753
"32585" 8.803 3.717 43.793
"32586" 8.463 3.794 43.8
"32587" 9.736 175.437 50.773
"32588" 8.453 3.614 55.58
"32589" 8.923 177.97 36.01
"32590" 8.9 3.526 45.683
"32591" 8.496 3.504 40.253
"32592" 9.067 3.323 44.95
"32593" 8.653 3.494 43.33
"32594" 9.013 3.283 53.003
"32595" 10.357 4.613 42.907
"32596" 8.627 5.393 43.52
"32597" 8.94 4.39 55.66
"32598" 9.653 3.624 45.11
"32599" 9.32 3.943 46.433
"32600" 9.11 3.843 44.91
"32601" 9.397 3.683 51.65
"32602" 8.887 4.277 44.507
"32603" 8.58 4.464 43.317
"32604" 9.194 3.863 42.507
"32605" 8.867 3.296 45.03
"32606" 8.95 3.376 48.323
"32607" 8.893 3.34 49.32
"32608" 9.733 3.694 39.29
"32609" 8.16 4.12 51.023
"32610" 9.087 3.99 45.94
"32611" 9.31 6.004 50.987
"32612" 8.67 3.35 40.727
"32613" 8.467 3.666 46.04
"32614" 8.31 4.053 48.413
"32615" 9.337 3.42 57.7
"32616" 8.286 3.737 41.383
"32617" 9.856 3.45 52.703
"32618" 8.343 177.77 39.833
"32619" 8.393 3.687 44.613
"32620" 8.533 3.723 44.843
"32621" 11.737 4.12 46.47
"32622" 8.96 3.336 51.353
"32623" 8.707 3.453 49.57
"32624" 9.48 2.74 48.783
"32625" 8.433 3.68 47.44
"32626" 9.093 6.47 45.493
"32627" 8.786 3.574 52.823
"32628" 8.883 4.48 53.18
"32629" 8.914 3.47 40.487
"32630" 9.01 3.887 44.61
"32631" 8.713 3.32 46
"32632" 9.447 3.96 37.1
"32633" 8.94 4.274 40.877
"32634" 8.857 4.496 57.07
"32635" 8.667 3.663 43.46
"32636" 10.243 4.363 47.963
"32637" 8.62 4.946 51.543
"32638" 8.687 3.557 38.447
"32639" 8.33 3.743 46.393
"32640" 9.074 3.313 39.177
"32641" 8.436 176.87 41.033
"32642" 9.427 3.64 47.397
"32643" 9.076 3.987 43.163
"32644" 8.58 3.523 41.293
"32645" 8.934 3.26 47.557
"32646" 8.16 4.24 42.203
"32647" 8.966 3.527 49.503
"32648" 8.494 6.04 44.917
"32649" 9.044 3.54 40.707
"32650" 9.05 3.307 43.27
"32651" 9.824 3.446 50.277
"32652" 9.273 3.793 48.133
"32653" 8.95 3.894 51.647
"32654" 9.18 4.247 46.87
"32655" 8.807 3.373 48.267
"32656" 8.793 3.307 48.37
"32657" 9.187 6.617 45.617
"32658" 8.55 3.59 43.477
"32659" 8.68 3.697 51.657
"32660" 9.9 4.173 42.023
"32661" 8.96 3.967 51.57
"32662" 8.867 3.51 42.187
"32663" 8.454 3.76 39.517
"32664" 4.766 6.5 10.493
"32665" 8.77 3.58 46.15
"32666" 9.84 3.466 57.053
"32667" 9.45 3.86 41.18
"32668" 8.674 3.49 38.927
"32669" 8.874 3.566 54.017
"32670" 8.556 3.554 39.993
"32671" 8.74 3.41 57.487
"32672" 8.77 3.047 40.81
"32673" 9.89 3.497 41.667
"32674" 8.923 3.397 54.19
"32675" 9.057 3.446 43.54
"32676" 9.573 3.64 51.913
"32677" 8.997 3.376 43
"32678" 9.56 4.006 46.803
"32679" 8.773 3.384 50.02
"32680" 9.04 3.403 51.093
"32681" 9.73 176.216 40.593
"32682" 9.91 4.324 41.257
"32683" 10.21 4.26 45.84
"32684" 9.643 3.773 42.143
"32685" 10.32 4.08 53.323
"32686" 20.82 9.437 31.47
"32687" 9.573 3.747 45.323
"32688" 8.88 4.02 45.36
"32689" 10.46 4.08 58.037
"32690" 8.673 3.52 41.42
"32691" 10.217 3.263 56.4
"32692" 9.204 3.363 52.207
"32693" 10.05 3.766 48.323
"32694" 10.053 3.58 44.78
"32695" 8.854 3.453 52.247
"32696" 9.163 3.53 45.713
"32697" 9.243 4.097 37.68
"32698" 8.23 4.044 45.987
"32699" 10.063 3.463 54.123
"32700" 8.476 3.954 39.333
"32701" 10.01 4.153 65.563
"32702" 7.99 4.06 46.15
"32703" 8.017 4.15 46.69
"32704" 7.854 8.42 15.077
"32705" 8.827 3.33 48.93
"32706" 10.294 4.033 43.457
"32707" 9.514 3.843 62.167
"32708" 9.296 3.89 51.173
"32709" 8.273 4.68 46.523
"32710" 9.344 3.503 41.647
"32711" 8.474 3.863 41.067
"32712" 12.224 3.73 47.767
"32713" 8.563 3.557 55.033
"32714" 8.453 3.78 39.923
"32715" 61.18 3.916 92.273
"32716" 8.866 3.47 52.233
"32717" 8.763 3.4 43.993
"32718" 10.263 175.45 53.14
"32719" 13.216 2.01 55.483
"32720" 10.63 3.56 55.48
"32721" 10.847 3.646 52.42
"32722" 9.067 5.206 46.97
"32723" 9.946 5.98 45.563
"32724" 8.24 3.914 44.127
"32725" 59.737 125.913 92.05
"32726" 8.3 3.746 49.343
"32727" 8.743 3.244 48.44
"32728" 8.467 5.7 41.907
"32729" 8.476 4.174 48.613
"32730" 8.813 4.277 40.8
"32731" 8.897 3.7 39.45
"32732" 8.447 5.046 52.48
"32733" 8.976 4.24 50.443
"32734" 8.83 3.54 50.28
"32735" 8.527 3.563 53.41
"32736" 10.08 175.503 54.283
"32737" 8.86 178.903 34.17
"32738" 8.1 5.043 39.493
"32739" 8.68 5.773 52.543
"32740" 8.686 3.387 53.943
"32741" 8.15 4.26 55.033
"32742" 10.05 3.576 45.123
"32743" 11.786 174.837 58.733
"32744" 12.927 2.333 66.14
"32745" 8.196 3.917 43.283
"32746" 8.443 5.1 39.593
"32747" 8.507 3.78 50.01
"32748" 8.764 3.49 52.557
"32749" 8.56 5.673 51.103
"32750" 10.284 4.2 52.587
"32751" 8.344 3.686 43.207
"32752" 8.966 4.537 52.933
"32753" 8.35 3.674 46.487
"32754" 8.83 4.62 51.73
"32755" 8.604 3.73 48.557
"32756" 8.5 3.714 42.757
"32757" 8.097 4.016 42.51
"32758" 8.517 3.433 50.43
"32759" 8.353 3.83 44.12
"32760" 9.073 4.397 49.15
"32761" 9.007 3.846 42.73
"32762" 8.363 4.64 40.933
"32763" 8.367 177.146 42.23
"32764" 8.857 5.283 51.567
"32765" 59.883 4.313 94.413
"32766" 9.067 4.023 46.877
"32767" 8.71 3.55 56.377
"32768" 8.76 4.546 53.803
"32769" 9.834 3.263 51.977
"32770" 8.877 4.413 42.22
"32771" 8.317 3.637 39.667
"32772" 8.47 3.647 36.367
"32773" 8.973 3.204 43.94
"32774" 8.85 3.44 42.207
"32775" 9.11 3.577 46.087
"NA.936" NA NA NA
"32777" 8.954 3.363 44.877
"32778" 9.307 3.983 41.73
"32779" 8.5 4.87 51.103
"32780" 8.527 178.34 37.03
"32781" 9.21 4.32 40.79
"32782" 8.65 3.483 53.993
"32783" 9.01 3.977 45.657
"32784" 9.017 3.953 54.22
"32785" 9.183 5.24 51.41
"32786" 7.9 5.03 40.547
"NA.937" NA NA NA
"32788" 8.827 3.346 54.02
"32789" 9.933 3.757 38.36
"32790" 8.766 3.497 46.643
"32791" 8.78 3.44 48.083
"32792" 10.34 3.863 50.53
"32793" 8.58 3.287 48.74
"32794" 8.66 3.573 43.12
"32795" 9.43 4.01 40.943
"32796" 8.573 4.413 54.753
"32797" 9.627 4.653 38.08
"32798" 9.046 4.174 49.793
"32799" 8.76 3.24 40.07
"32800" 23.574 22.796 43.807
"32801" 9.77 4.413 43.153
"32802" 9.973 3.717 40.72
"32803" 9.66 3.54 49.463
"32804" 9.167 3.15 46.467
"32805" 9.22 3.37 48.48
"32806" 60.133 3.74 92.51
"32807" 8.32 4.12 51.1
"32808" 8.453 3.657 46.83
"32809" 8.747 3.226 45.51
"NA.938" NA NA NA
"32811" 8.69 3.33 38.783
"32812" 9.727 3.523 47.917
"32813" 9.924 3.606 41.477
"32814" 8.51 3.5 47.983
"32815" 10.154 177.516 39.557
"32816" 8.88 4.323 49.823
"32817" 10.513 3.593 44.673
"32818" 8.963 177.314 50.49
"32819" 8.523 3.534 41.33
"32820" 8.883 3.89 41.08
"32821" 8.64 3.744 46.137
"32822" 9.057 8.443 47
"32823" 9.003 3.57 46.62
"32824" 10.743 4.734 51.13
"32825" 10.23 6.037 39.79
"32826" 8.884 3.2 47.887
"32827" 10.45 3.717 50.747
"32828" 8.517 3.7 36.4
"32829" 8.677 3.506 37.86
"32830" 8.556 3.73 43.113
"32831" 8.863 5.454 45.24
"32832" 8.507 176.596 46.17
"32833" 10.18 176.343 54.55
"32834" 8.856 3.32 41.263
"32835" 8.357 3.873 50.327
"32836" 10.406 4.567 58.263
"32837" 9.14 4.07 39.487
"32838" 8.793 3.394 44.44
"32839" 9.546 3.597 40.913
"32840" 8.653 3.31 42.8
"32841" 9.483 3.74 51.463
"32842" 8.82 3.08 44.39
"32844" 9.58 3.707 52.9
"32846" 9.407 3.97 52.92
"32855" 8.793 3.304 38.58
"32856" 8.387 3.433 45.51
"NA.939" NA NA NA
"32859" 8.84 3.324 51.867
"32860" 8.997 4.087 46.267
"32866" 9.66 3.454 50.617
"32868" 8.337 3.843 46.21
"32869" 10.113 3.817 42.35
"32870" 8.667 3.337 46.427
"32872" 8.914 176.256 52.707
"32875" 9.15 3.33 43.62
"32878" 8.8 3.18 38.617
"32880" 8.756 3.584 50.543
"32882" 8.58 3.377 65.85
"32884" 8.38 176.94 47.68
"32885" 8.48 3.937 56.207
"32888" 8.647 3.43 43.14
"32890" 10.33 4.027 52.737
"32891" 8.746 4.48 43.073
"32893" 8.69 3.49 47.92
"32894" 8.767 3.436 46.41
"32896" 8.217 4.36 51.94
"32897" 8.716 3.677 54.733
"32898" 9.023 4.213 52.733
"32899" 8.203 4.27 48.52
"32901" 8.474 5.336 41.487
"32904" 8.337 3.83 53.527
"32906" 8.986 3.877 42.283
"32911" 8.457 4.043 54.067
"32913" 9.144 3.746 44.147
"32915" 8.85 4.733 45.433
"32917" 8.69 3.833 52.413
"32918" 8.103 4.04 43.223
"32920" 9.23 3.116 47.393
"32923" 8.79 4.487 50.317
"32924" 8.647 4.706 44.4
"32925" 8.603 4.927 42.64
"32926" 8.984 3.31 40.087
"32930" 8.943 4.087 36.85
"32931" 7.536 8.744 16.223
"32932" 8.816 6.007 54.843
"32933" 10.124 4.153 41.637
"32938" 8.91 3.417 40.057
"32939" 8.5 3.723 50.533
"32940" 8.683 176.644 41.61
"32941" 9.35 3.917 47.75
"32944" 8.59 3.843 45.03
"32945" 9.15 4.523 38.733
"32946" 8.203 4.207 42.65
"32947" 9.357 5.846 56.24
"32948" 8.5 3.51 51.15
"32949" 9.66 3.36 58.323
"32950" 8.67 3.597 42.65
"32951" 8.237 3.95 60.307
"32953" 10.03 3.46 50.107
"32954" 8.193 3.96 46.31
"32955" 7.833 3.23 41.56
"32959" 8.567 177.163 52.697
"32960" 9.187 4.053 40.58
"32961" 9.354 3.646 41.787
"32962" 10.173 175.577 55.043
"32964" 8.98 3.434 42.467
"32965" 9.04 3.113 44.72
"32967" 8.834 177.286 37.947
"32973" 9.097 3.466 52.77
"32974" 8.917 4.776 47.77
"32975" 9.143 3.98 49.44
"32976" 9.597 3.537 44.357
"32977" 8.763 3.38 46.563
"32978" 8.536 178.267 51.753
"32979" 9.71 4.06 54.48
"32980" 8.62 3.61 40.707
"32981" 12.01 3.4 57.367
"32982" 8.767 3.47 53.607
"32983" 8.397 5.74 38.847
"32984" 9.653 4.547 47.9
"32985" 8.71 3.603 41.45
"32986" 8.683 3.41 39.693
"32987" 8.68 4.51 40.25
"32988" 8.677 3.523 54.66
"32989" 8.69 3.607 40.43
"NA.940" NA NA NA
"32991" 8.977 4.46 52.387
"32992" 10.2 4.05 45.09
"32993" 10.207 3.387 42.437
"32994" 8.633 3.74 53.553
"32995" 9.53 3.83 41.227
"32996" 8.184 5.633 51.897
"32997" 9.95 4.073 39.493
"32998" 8.733 3.393 40.883
"32999" 8.95 3.14 43.277
"33000" 9.09 177.347 48.007
"33001" 8.424 176.85 40.667
"33002" 8.92 4.754 42.167
"33003" 8.823 4.184 40.3
"33004" 9.72 3.537 43.15
"33005" 9.24 3.813 38.67
"33006" 7.404 5.853 12.777
"33007" 8.937 3.13 50.617
"33008" 9.414 5.586 43.807
"33009" 8.95 5.08 39.75
"33010" 8.367 4.31 43.2
"33011" 8.92 3.943 43.09
"33012" 8.824 3.406 56.007
"33013" 10.09 3.657 42.057
"33014" 8.834 3.19 51.477
"33015" 9.87 3.816 42.923
"33016" 9.013 4.537 47.56
"33017" 8.83 5.136 38.613
"33018" 8.644 4.186 47.937
"33019" 10.3 4.43 53.55
"33020" 9.304 6.786 45.107
"33021" 8.7 4.073 39.373
"33022" 9.84 3.537 39.637
"33023" 8.51 4.944 39.707
"33024" 8.867 4.49 61.21
"33025" 8.396 3.777 48.573
"33026" 8.244 3.926 53.337
"33027" 8.627 3.543 46.867
"33028" 8.756 3.427 49.113
"33029" 11.37 12.564 43.817
"33030" 11.393 7.83 44.993
"33031" 10.833 8.487 50.693
"33032" 13.92 8.746 45.993
"33033" 9.76 7.877 44.197
"33034" 8.724 6.166 54.327
"33035" 19.067 3.183 54.71
"33036" 8.907 3.506 43.51
"33037" 9.037 3.333 50.04
"33038" 8.417 3.727 47.337
"33039" 10.173 6.103 46.463
"33040" 8.79 3.353 41.493
"33041" 9.713 3.55 44.913
"33042" 10.167 4.136 50.99
"33043" 8.593 3.694 47.03
"33044" 9.43 3.493 52.57
"33045" 9.354 5.533 42.057
"33046" 11.996 3.55 46.393
"33047" 8.827 3.173 47.17
"33048" 9.027 4.357 41.397
"33049" 8.437 4.82 48.17
"33050" 9.276 4.064 42.033
"33051" 8.59 3.73 38.29
"33052" 17.367 5.866 46.94
"33053" 9.073 3.32 41.273
"33054" 8.15 4.11 42.303
"NA.941" NA NA NA
"33056" 9.2 3.386 40.923
"33057" 8.716 3.504 51.093
"33058" 8.383 3.554 42.84
"33059" 9.517 4.09 50.04
"33060" 8.813 3.637 55.293
"33061" 9.464 4.096 41.767
"33062" 8.817 3.36 41.237
"33063" 8.88 3.743 44.56
"33064" 8.666 4.607 41.373
"NA.942" NA NA NA
"NA.943" NA NA NA
"33067" 8.617 3.62 40.837
"33068" 9.54 3.69 45.79
"33069" 8.347 3.82 43.88
"33070" 8.946 3.24 41.723
"33071" 8.977 3.97 42.47
"33072" 8.637 4.46 37.93
"33073" 8.4 4.78 41.853
"NA.944" NA NA NA
"33075" 8.577 3.833 40.99
"33076" 8.89 6.923 55.643
"33077" 9.013 3.337 39.363
"33078" 8.076 4.16 39.583
"33079" 8.337 3.896 37.52
"33080" 9.05 3.847 43.12
"33081" 8.803 4.41 39.503
"33082" 8.86 3.277 50.94
"33083" 9.64 6.613 54.93
"33084" 9.266 3.987 44.183
"33085" 9.98 4.103 48.51
"33086" 8.71 4.456 42.543
"33087" 8.67 4.433 48.693
"33088" 8.87 176.597 39.62
"33089" 8.877 4.276 39.9
"33090" 9.613 3.7 51.21
"33091" 8.37 3.726 40.563
"33092" 8.333 6.35 58.543
"33093" 9.103 3.977 47.26
"33094" 10.02 4.206 40.193
"33095" 8.127 3.873 44.63
"33096" 9.123 4.024 41.5
"33097" 9.446 3.937 41.563
"33098" 8.574 3.653 37.137
"33099" 9.19 3.943 44.6
"33100" 9.613 3.423 39.563
"33101" 9.054 3.35 47.447
"33102" 8.874 3.386 41.767
"33103" 9.8 5.416 53.173
"33104" 9.103 3.47 40.953
"33105" 9.71 3.34 37.247
"33106" 8.34 3.8 43.983
"33107" 9.14 3.32 44.37
"33108" 9.337 176.986 41.76
"33109" 9.363 3.797 42.953
"33110" 8.996 3.86 49.733
"33111" 9.227 3.72 48.987
"33112" 9.407 4.1 50.88
"33113" 9.49 4.223 43.25
"33114" 8.627 4.71 42.3
"33115" 8.787 3.946 44.59
"33116" 9.183 6.817 43.98
"33117" 8.557 4.117 41.437
"33118" 9.274 177.293 54.327
"33119" 8.704 3.7 39.657
"33120" 9.933 4.66 39.89
"33121" 8.16 4.363 44.473
"33122" 8.793 3.55 43.133
"33123" 9.194 3.933 39.927
"33124" 8.3 3.97 53.963
"33125" 8.937 176.47 45.73
"33126" 8.927 3.24 48.44
"33127" 8.88 3.194 45.187
"33128" 9.417 3.87 51.68
"33129" 8.91 3.356 48.843
"33130" 9.237 6.457 43.577
"33131" 9.88 3.653 51.373
"33132" 9.276 3.48 45.443
"33133" 9.437 3.78 41.26
"33134" 10.223 4.14 51.34
"33135" 8.684 3.49 48.087
"33136" 8.997 4.143 48.12
"33137" 10.407 3.853 44.997
"33138" 9.874 4 43.227
"33139" 9.45 3.794 41.947
"33140" 8.69 3.34 48.743
"33141" 10.26 3.17 76.71
"33142" 11.57 9.003 47.4
"33143" 8.834 3.373 45.487
"33144" 9.867 9.387 43.937
"33145" 12.31 9.733 51.15
"33146" 11.213 186.807 42.65
"33147" 10.476 9.597 48.513
"33148" 9.9 4.193 35.92
"33149" 10.134 3.29 52.317
"33150" 10.553 3.7 44.97
"33151" 8.25 4.097 46.337
"33152" 10.067 3.763 45.48
"33153" 10.314 3.606 47.487
"33154" 11.246 175.364 44.313
"33155" 8.397 6.023 52.53
"33156" 8.26 3.87 39.443
"33157" 11.597 11.263 51.85
"33158" 8.523 3.547 42.7
"33159" 10.114 4.096 53.857
"33160" 8.634 3.603 44.737
"33161" 10.357 4.013 49.577
"33162" 10.507 3.746 47
"33163" 11.26 11.807 44.887
"33164" 11.104 12.606 48.677
"33165" 10.903 8.887 42.383
"NA.945" NA NA NA
"33167" 10.063 11.61 44.19
"33168" 10.733 8.09 49.293
"33171" 8.926 3.234 55.883
"33172" 8.516 3.777 48.663
"33173" 9.166 5.254 54.483
"33175" 10.073 3.357 38.083
"33176" 9.103 3.064 52.13
"33178" 9.196 177.277 39.883
"33179" 8.807 3.366 51.87
"33180" 8.86 4.35 41.9
"33182" 8.066 3.867 42.793
"33183" 9.293 5.404 53.08
"33184" 8.8 3.68 43.327
"33185" 9.97 4.107 52.67
"33186" 9.207 176.42 48.51
"33187" 8.09 6.303 51.43
"33190" 8.78 3.35 40.78
"33197" 8.567 3.666 45.06
"33198" 8.657 3.52 50.03
"NA.946" NA NA NA
"33200" 10.17 4.184 41.927
"33201" 9.747 3.633 49.647
"33202" 8.794 3.546 43.397
"33203" 8.537 3.32 49.52
"33204" 8.83 3.363 49.623
"33205" 8.813 4.27 43.29
"33206" 8.624 3.35 37.937
"33207" 7.927 3.373 47.457
"33208" 8.763 3.417 39.57
"33209" 9.237 3.11 43.797
"33210" 9.71 4.65 48.023
"33212" 9.803 3.587 42.93
"33213" 9.16 4.004 46.137
"33214" 9.674 3.753 38.407
"33215" 8.54 3.964 42.597
"33218" 9.697 3.543 45.91
"33219" 9.78 3.657 43.467
"33222" 8.674 177.656 46.817
"33223" 10.29 3.953 37.73
"33229" 9.307 3.793 51.48
"33231" 8.623 3.467 39.773
"33232" 9.27 176.043 48.67
"33233" 9.073 4.197 50.91
"33234" 10.456 3.884 52.703
"33236" 8.897 3.447 45.677
"33237" 8.57 5.92 44
"33239" 8.874 3.443 50.707
"33240" 8.847 3.27 41.327
"33241" 9.673 4 39.873
"33242" 9.116 3.577 49.263
"33243" 8.947 3.37 41.277
"33245" 9.753 4.107 46.29
"33246" 8.793 3.28 48.43
"33248" 9.273 177.327 42.63
"33249" 8.7 3.363 49.57
"33252" 10.784 3.273 48.107
"33253" 8.724 3.403 45.047
"33257" 33.007 11.34 43.53
"33259" 8.717 3.363 56.57
"33262" 8.753 3.284 42.9
"33265" 8.5 3.396 52.173
"33267" 8.633 3.237 55.133
