"","CapturedExperienceId","c1_BootToReadyForCredentials","c2_CredentialsEnteredToDesktop","c3_DesktopToIdle","totaltime","rounded_totaltime"
"871",285657,38.291603,11.8241772,1.9,52.0157802,52
"872",285658,84.9097118,15.4600693,1.9,102.2697811,102
"874",285664,154.251479,62.1631063999999,1.9,218.3145854,218
"876",285674,88.5677465,27.317973,1.9,117.7857195,118
"878",285683,73.4912758,36.6837496,1.9,112.0750254,112
"879",285684,203.1155358,14.4500647,1.9,219.4656005,219
"880",285691,58.4137792,62.6426797,1.9,122.9564589,123
"881",285695,70.0413265,25.4384554,1.9,97.3797819,97
"882",285697,32.1923215,11.8882516,1.9,45.9805731,46
"884",285701,33.3552611,11.618861,6.1,51.0741221,51
"885",285702,70.9804215,47.4950632,1.9,120.3754847,120
"886",285706,36.4806948,11.61134,1.9,49.9920348,50
"887",285707,200.9827437,11.5642717,1.9,214.4470154,214
"888",285714,28.7708741,12.5627593,1.9,43.2336334,43
"889",285718,80.7889952,42.2508876,1.9,124.9398828,125
"890",285720,18.3854047,6.1259921,20.9,45.4113968,45
"891",285721,6.3699118,58.2426649,11.5,76.1125767,76
"893",285725,64.3977093,33.8430888,1.9,100.1407981,100
"896",285734,64.3030384,20.7567305,1.9,86.9597689,87
"897",285735,58.1100997,75.5340881,1.9,135.5441878,136
"899",285749,44.3959444,8.7549334,1.9,55.0508778,55
"900",285753,49.4654615,23.542826,1.9,74.9082875,75
"901",285755,40.7227313,11.1702057,13.5,65.392937,65
"902",285756,43.2333152,9.45719459999999,14.5,67.1905098,67
"904",285763,35.4553338,7.3246404,1.9,44.6799742,45
"905",285765,34.6177664,13.9020261,1.9,50.4197925,50
"907",285770,52.1953564,16.58223,1.9,70.6775864,71
"908",285772,6.5943036,47.7246646,1.9,56.2189682,56
"909",285777,31.0874631,19.0923077,37.4,87.5797708,88
"910",285782,33.9173712,8.6892275,1.9,44.5065987,45
"911",285783,37.6114406,13.9915013,1.9,53.5029419,54
"913",285785,32.4507994,8.5352532,1.9,42.8860526,43
"914",285786,34.1050689,12.3868452,1.9,48.3919141,48
"915",285787,62.5495132,13.7765999,1.9,78.2261131,78
"916",285788,35.0994018,14.7855543,1.9,51.7849561,52
"917",285794,29.949751,8.1771133,1.9,40.0268643,40
"919",285799,38.4893337,9.9170239,1.9,50.3063576,50
"921",285801,37.8713339,9.9975407,1.9,49.7688746,50
"924",285805,68.4987771,15.8660531,1.9,86.2648302,86
"925",285806,50.678185,11.5336412,1.9,64.1118262,64
"927",285812,86.2857853,43.155245,1.9,131.3410303,131
"931",285832,46.877378,14.6590896,1.9,63.4364676,63
"932",285833,78.2300519,46.7037558,1.9,126.8338077,127
"933",285837,222.0141844,17.5708298,1.9,241.4850142,241
"934",285838,77.3217379,39.7686583,1.9,118.9903962,119
"935",285844,81.508891,21.5432877,1.9,104.9521787,105
"936",285851,109.985775,60.9705021,1.9,172.8562771,173
"937",285858,86.6964179,19.1644892,11.4,117.2609071,117
"939",285879,30.5898705,12.9653631,1.9,45.4552336,45
"940",285886,38.5294084,17.6470058,13.5,69.6764142,70
"942",285892,42.6471521,39.9816543,1.9,84.5288064,85
"944",285898,36.9967892,13.1104655,1.9,52.0072547,52
"945",285902,67.6839776,13.5602986,1.9,83.1442762,83
"948",285914,73.4592864,36.3375379,1.9,111.6968243,112
"951",285930,106.8418069,57.6711978,90,254.5130047,255
"953",285959,27.2648049,6.5879609,1.9,35.7527658,36
"954",285960,25.4224937,6.4160779,1.9,33.7385716,34
"955",285961,32.4700209,7.2146284,7.6,47.2846493,47
"956",285967,61.5229248,11.6393582,42.4,115.562283,116
"957",285969,9.595307,46.7828479,1.9,58.2781549,58
"958",285979,59.6674019,41.6660049,1.9,103.2334068,103
"959",285980,8.6718377,46.114085,1.9,56.6859227,57
"960",285985,137.2460088,19.6792602,1.9,158.825269,159
"961",285987,39.1241155,10.6827953,1.9,51.7069108,52
"962",285988,56.2959713,15.3840718,1.9,73.5800431,74
"963",285989,99.4805301,18.2663357,1.9,119.6468658,120
"964",285993,149.1275428,14.0972315,1.9,165.1247743,165
"965",285994,105.0769587,34.4460038,63.1,202.6229625,203
"966",285995,62.1886174,17.4520406,1.9,81.540658,82
"969",286001,61.6707914,42.0877199,1.9,105.6585113,106
"970",286002,35.2716633,10.0880324,17.4,62.7596957,63
"971",286011,56.7083192,38.067216,1.9,96.6755352,97
"972",286016,102.0463788,16.8233643,1.9,120.7697431,121
"974",286033,90.6506523,52.6085391,1.9,145.1591914,145
"975",286034,64.3005886,42.1077007,1.9,108.3082893,108
"976",286040,107.2648783,39.3969587,1.9,148.561837,149
"978",286058,114.7712186,34.4004227,1.9,151.0716413,151
"979",286068,74.5771818,15.3868441,90,179.9640259,180
"980",286071,74.7319734,16.0569959,1.9,92.6889693,93
"983",286082,63.5740517,23.902649,1.9,89.3767007,89
"985",286089,61.4192967,55.0496443,1.9,118.368941,118
"986",286110,80.3637122,39.827798,1.9,122.0915102,122
"987",286129,91.5524847,43.5336189,47.1,182.1861036,182
"990",286154,80.2900863,13.251975,1.9,95.4420613,95
"991",286164,44.1369035,10.4644989,1.9,56.5014024,57
"993",286175,56.755677,13.4657672,36.8,107.0214442,107
"996",286189,85.7708813,112.5196656,1.9,200.1905469,200
"999",286201,22.9754974,53.9160324,1.9,78.7915298,79
"1001",286207,35.6138391,11.0625398,1.9,48.5763789,49
"1002",286210,22.4954209,51.9437356,1.9,76.3391565,76
"1005",286217,57.093461,36.3727317,7.1,100.5661927,101
"1006",286219,178.7334259,17.694779,1.9,198.3282049,198
"1007",286248,50.6810863,61.2356034,1.9,113.8166897,114
"1008",286251,30.3416208,25.2658319,1.9,57.5074527,58
"1009",286255,65.5793158,80.0264078,1.9,147.5057236,148
"1011",286261,74.4493383,16.5388633,1.9,92.8882016,93
"1012",286271,57.2448285,5.6703549,1.9,64.8151834,65
"1014",286275,63.0857773,32.4962573,1.9,97.4820346,97
"1015",286276,69.586594,36.4355758,1.9,107.9221698,108
"1016",286281,82.6829895,15.3788178,1.9,99.9618073,100
"1017",286282,68.0391949,13.9630189,1.9,83.9022138,84
"1020",286290,113.7709459,59.1803013,1.9,174.8512472,175
"1023",286303,18.220678,30.078076,1.9,50.198754,50
"1024",286304,38.2782142,25.2204657,1.9,65.3986799,65
"1025",286314,84.8090762,28.1286013,1.9,114.8376775,115
"1026",286320,43.7026515,14.6204874,1.9,60.2231389,60
"1027",286321,74.4125874,22.1863825,1.9,98.4989699,98
"1028",286322,79.7544853,20.1772478,1.9,101.8317331,102
"1030",286327,63.554617,17.9500941,1.9,83.4047111,83
"1032",286338,51.8475965,13.6762338,1.9,67.4238303,67
"1034",286346,142.821561,92.3425519,1.9,237.0641129,237
"1035",286347,57.9670389,16.8132125,1.9,76.6802514,77
"1036",286350,59.185266,15.5325901,1.9,76.6178561,77
"1037",286351,39.3579828,13.7851427,1.9,55.0431255,55
"1038",286352,57.2927205,23.6521491,1.9,82.8448696,83
"1039",286353,58.6044468,24.4678356,1.9,84.9722824,85
"1040",286356,42.2752592,9.35528649999999,1.9,53.5305457,54
"1041",286358,143.1143066,86.5293877,1.9,231.5436943,232
"1042",286361,66.878435,22.6530692,1.9,91.4315042,91
"1043",286377,49.0690431,12.0966087,1.9,63.0656518,63
"1044",286378,36.0258581,10.2105054,1.9,48.1363635,48
"1046",286382,36.5130611,9.29586639999999,1.9,47.7089275,48
"1053",286403,107.4602315,16.549323,1.9,125.9095545,126
"1056",286409,69.2848688,63.8243073,1.9,135.0091761,135
"1059",286423,46.8627101,16.7714086,1.9,65.5341187,66
"1063",286432,30.0953122,12.5723452,1.9,44.5676574,45
"1064",286436,52.07191,7.52869780000001,19.7,79.3006078,79
"1068",286442,42.3474305,17.8836443,1.9,62.1310748,62
"1069",286444,37.6270285,18.1028776,1.9,57.6299061,58
"1074",286460,141.0431586,23.8554499,1.9,166.7986085,167
"1075",286464,83.2592816,51.0104604,1.9,136.169742,136
"1077",286476,64.5225784,16.088878,1.9,82.5114564,83
"1078",286477,18.2735543,29.2590662,1.9,49.4326205,49
"1080",286488,38.2759016,11.6960335,1.9,51.8719351,52
"1082",286491,44.481443,15.3774492,1.9,61.7588922,62
"1085",286497,23.6763797,18.4033023,6.7,48.779682,49
"1086",286498,45.2231995,18.2831804,13.4,76.9063799,77
"1088",286500,74.6137681,12.7196363,1.9,89.2334044,89
"1089",286501,142.2350108,13.9280604,1.9,158.0630712,158
"1090",286502,97.1932333,13.5188417,1.9,112.612075,113
"1094",286512,53.2159641,15.1630587,90,158.3790228,158
"1096",286522,35.1641335,9.3934504,1.9,46.4575839,46
"1099",286531,81.5710133,14.763898,1.9,98.2349113,98
"1100",286534,47.2860021,55.1669757,1.9,104.3529778,104
"1101",286541,42.0906606,11.2564061,1.9,55.2470667,55
"1102",286550,25.5409307,91.5030912,52.6,169.6440219,170
"1105",286554,60.6373135,22.0237165,1.9,84.56103,85
"1106",286558,90.7917058,19.345201,1.9,112.0369068,112
"1108",286567,48.1090111,19.0938513,1.9,69.1028624,69
"1113",286585,18.6935669,60.871697,1.9,81.4652639,81
"1114",286588,97.3543615,14.3012504,1.9,113.5556119,114
"1115",286589,99.640277,23.1713695,1.9,124.7116465,125
"1117",286723,85.9341553,48.7013355,1.9,136.5354908,137
"1118",286729,62.8863316,41.3680633,1.9,106.1543949,106
"1123",286737,120.4876127,18.3461055,1.9,140.7337182,141
"1124",286738,30.4975208,62.778294,1.9,95.1758148,95
"1125",286740,153.338369,12.2942357,1.9,167.5326047,168
"1126",286741,7.4092981,13.2051309,1.9,22.514429,23
"1127",286743,72.4983138,17.5597458,1.9,91.9580596,92
"1128",286744,42.5971258,15.3644376,1.9,59.8615634,60
"1130",286750,52.7383136,18.1712842,1.9,72.8095978,73
"1131",286763,62.3078757,41.9076105,32.1,136.3154862,136
"1133",286769,102.6374065,14.6402565,36,153.277663,153
"1134",286777,59.3746641,31.9565214,1.9,93.2311855,93
"1135",286778,96.5965728,20.4099587,1.9,118.9065315,119
"1136",286790,127.9307572,11.2522628,1.9,141.08302,141
"1137",286791,82.7374284,28.1949142,1.9,112.8323426,113
"1142",286826,178.5935642,14.7218136,1.9,195.2153778,195
"1143",286828,30.4761923,8.1003172,1.9,40.4765095,40
"1148",286845,8.3140326,8.3450073,1.9,18.5590399,19
"1150",286854,48.6480388,90.7244747,1.9,141.2725135,141
"1154",286867,55.4131163,8.246181,1.9,65.5592973,66
"1155",286873,123.253916,35.5079641,1.9,160.6618801,161
"1156",286878,25.9397466,12.1971455,1.9,40.0368921,40
"1157",286879,55.5928289,19.3456702,53.2,128.1384991,128
"1158",286881,32.1575355,26.1918988,25.4,83.7494343,84
"1159",286886,36.6062689,10.28046,3.2,50.0867289,50
"1164",286910,26.8092777,23.393939,1.9,52.1032167,52
"1166",286925,164.7276201,19.0503112,90,273.7779313,274
"1167",286929,54.8124706,20.0621811,1.9,76.7746517,77
"1168",286930,136.9871694,172.850337,1.9,311.7375064,312
"1169",286938,47.6322833,13.3110117,1.9,62.843295,63
"1170",286940,79.9150208,70.4384559,1.9,152.2534767,152
"1171",286943,150.3443185,19.0855207,1.9,171.3298392,171
"1172",286944,77.8640465,27.8388128,1.9,107.6028593,108
"1173",286974,35.5492687,59.4764092,1.9,96.9256779,97
"1175",286981,138.2349855,13.7320874,1.9,153.8670729,154
"1176",286982,92.8498981,18.912084,1.9,113.6619821,114
"1181",287008,193.242155,15.8253587,1.9,210.9675137,211
"1182",287009,47.1426732,10.3676865,1.9,59.4103597,59
"1183",287010,88.9456689,13.860698,1.9,104.7063669,105
"1187",287025,6.9337377,11.6217625,1.9,20.4555002,20
"1189",287037,65.5611388,21.3510717,53.6,140.5122105,141
"1191",287041,93.7876203,15.5950973,1.9,111.2827176,111
"1192",287052,109.8740478,14.1288756,1.9,125.9029234,126
"1193",287054,37.5771059,11.6487457,1.9,51.1258516,51
"1194",287055,50.2477063,11.796879,1.9,63.9445853,64
"1195",287056,120.9069623,33.6139594,1.9,156.4209217,156
"1196",287057,36.9865966,11.336602,1.9,50.2231986,50
"1197",287058,37.7867678,10.3334423,1.9,50.0202101,50
"1199",287061,32.2029222,18.0822996,1.9,52.1852218,52
"1200",287063,29.4920702,5.5101384,1.9,36.9022086,37
"1201",287064,27.6836789,9.4820006,1.9,39.0656795,39
"1202",287065,32.1175347,10.1780205,1.9,44.1955552,44
"1203",287069,99.3777323,31.6189462,17.5,148.4966785,148
"1205",287074,39.8161538,9.8843289,13.1,62.8004827,63
"1206",287077,79.480794,44.8747189,1.9,126.2555129,126
"1207",287078,136.2621729,17.6562273,53.4,207.3184002,207
"1211",287089,33.1139475,73.9498647,15,122.0638122,122
"1214",287098,45.3603673,16.8188858,1.9,64.0792531,64
"1215",287101,136.8213372,53.7614603,1.9,192.4827975,192
"1216",287102,127.6354594,13.4063212,1.9,142.9417806,143
"1217",287106,19.9113495,47.4093933,1.9,69.2207428,69
"1219",287110,65.7985734,44.0349057,1.9,111.7334791,112
"1221",287122,26.3197639,20.3696274,1.9,48.5893913,49
"1222",287129,24.369019,179.6832043,1.9,205.9522233,206
"1223",287132,41.3800268,45.9395358,1.9,89.2195626,89
"1224",287133,40.1697625,70.4105391,1.9,112.4803016,112
"1225",287134,42.4554282,29.8750821,1.9,74.2305103,74
"1226",287135,38.9849294,54.2990583,1.9,95.1839877,95
"1230",287232,160.5974799,25.3896702,1.9,187.8871501,188
"1231",287240,25.6556546,33.2342417,1.9,60.7898963,61
"1232",287243,36.709368,8.5016244,1.9,47.1109924,47
"1234",287247,26.1894327,41.6217174,1.9,69.7111501,70
"1238",287252,86.7193984,13.9320015,1.9,102.5513999,103
"1239",287253,26.9575526,13.0698439,1.9,41.9273965,42
"1243",287258,42.4752675,44.4602263,1.9,88.8354938,89
"1250",287273,156.7191472,17.949217,1.9,176.5683642,177
"1251",287275,130.0028759,21.1158124,1.9,153.0186883,153
"1257",287288,68.067155,12.2853207,34,114.3524757,114
"1258",287294,89.5591959,17.4890762,25.1,132.1482721,132
"1259",287296,224.1250773,12.9311915,61.1,298.1562688,298
"1264",287307,22.41047,6.1178332,1.9,30.4283032,30
"1267",287314,19.8411679,7.7956699,1.9,29.5368378,30
"1271",287331,89.569247,14.0992566,1.9,105.5685036,106
"1272",287333,110.7313718,15.4251424,1.9,128.0565142,128
"1274",287337,176.2630468,15.02386,1.9,193.1869068,193
"1275",287338,57.3960747,11.8880417,1.9,71.1841164,71
"1277",287350,122.5299391,24.1565566,1.9,148.5864957,149
"1278",287352,89.5815395,33.7909119,1.9,125.2724514,125
"1279",287353,80.9327959,11.2475958,1.9,94.0803917,94
"1280",287354,78.6018825,67.2307766,68.2,214.0326591,214
"1281",287355,50.0077817,21.7077401,1.9,73.6155218,74
"1282",287358,103.1119712,21.6227598,1.9,126.634731,127
"1283",287359,123.7746128,45.8711827,1.9,171.5457955,172
"1285",287362,115.067496,22.3332723,24.1,161.5007683,162
"1287",287409,73.9887852,10.4806019,1.9,86.3693871,86
"1288",287413,89.5896858,14.554989,1.9,106.0446748,106
"1289",287414,98.9265198,15.3680272,1.9,116.194547,116
"1290",287415,82.8856554,13.7605224,1.9,98.5461778,99
"1291",287416,88.0289475,28.6482564,1.9,118.5772039,119
"1292",287417,87.1323217,13.3457086,1.9,102.3780303,102
"1293",287418,81.8960028,14.7758865,1.9,98.5718893,99
"1294",287419,85.3261898,24.7098311,1.9,111.9360209,112
"1295",287429,39.7362138,9.4428357,1.9,51.0790495,51
"1296",287431,87.5417994,13.4886937,1.9,102.9304931,103
"1297",287434,51.5542227,28.1343852,1.9,81.5886079,82
"1298",287440,83.8025959,17.4460129,1.9,103.1486088,103
"1299",287442,81.8592185,15.0103214,20.5,117.3695399,117
"1302",287447,112.778007,20.1146435,1.9,134.7926505,135
"1305",287462,46.5096367,20.1952491,1.9,68.6048858,69
"1306",287463,45.895035,10.6003261,1.9,58.3953611,58
"1307",287465,197.1258596,59.1029003,1.9,258.1287599,258
"1308",287471,85.1557797,67.6571432,1.9,154.7129229,155
"1311",287489,163.80509,51.8675153,1.9,217.5726053,218
"1312",287496,84.6508583,19.4720142,40.6,144.7228725,145
"1318",287510,49.075735,13.6342395,1.9,64.6099745,65
"1319",287515,67.4180975,24.2868149,1.9,93.6049124,94
"1323",287536,30.1334166,106.7128955,1.9,138.7463121,139
"1325",287541,134.3442475,39.9232772,1.9,176.1675247,176
"1327",287553,49.0687878,15.3479983,1.9,66.3167861,66
"1328",287569,148.391666,16.2974854,1.9,166.5891514,167
"1332",287594,53.2436857,18.1832789,1.9,73.3269646,73
"1333",287595,67.5934471,21.6880328,1.9,91.1814799,91
"1335",287598,8.3824967,18.3854006,1.9,28.6678973,29
"1338",287612,86.1861395,15.0148615,1.9,103.101001,103
"1340",287616,40.5856799,14.0953504,8,62.6810303,63
"1341",287625,44.1360583,12.3265439,1.9,58.3626022,58
"1343",287637,59.4017881,15.0576769,71.2,145.659465,146
"1344",287639,53.8664515,6.7389998,1.9,62.5054513,63
"1345",287643,106.1943393,49.9976316,1.9,158.0919709,158
"1349",287659,114.4952023,18.0481288,1.9,134.4433311,134
"1353",287697,21.1265765,22.0580172,1.9,45.0845937,45
"1355",287700,28.2703448,10.5815806,1.9,40.7519254,41
"1356",287707,56.162614,16.2397269,1.9,74.3023409,74
"1357",287708,4.4946524,46.308092,1.9,52.7027444,53
"1359",287714,37.0193253,15.726928,1.9,54.6462533,55
"1360",287715,36.0377952,13.6700704,1.9,51.6078656,52
"1361",287716,34.6371043,12.67295,1.9,49.2100543,49
"1362",287717,47.7633612,14.262455,1.9,63.9258162,64
"1363",287722,27.3005122,139.313554,1.9,168.5140662,169
"1364",287738,26.6797491,51.8963733,90,168.5761224,169
"1365",287745,108.2571195,23.3535657,90,221.6106852,222
"1366",287746,66.2646147,41.6714861,17.1,125.0361008,125
"1367",287763,94.5537585,67.5079968,1.9,163.9617553,164
"1368",287785,67.174898,21.2038802,1.9,90.2787782,90
"1369",287789,42.6253171,15.2858261,1.9,59.8111432,60
"1370",287791,57.1453975,14.8075233,1.9,73.8529208,74
"1372",287798,65.7109522,77.9030299,1.9,145.5139821,146
"1373",287803,14.2646816,20.0145394,1.9,36.179221,36
"1374",287811,87.4008527,62.8064811,1.9,152.1073338,152
"1375",287816,35.7316436,15.0697716,8.1,58.9014152,59
"1377",287822,37.0495459,11.8304183,5.1,53.9799642,54
"1379",287835,126.7234741,19.0398324,1.9,147.6633065,148
"1385",287855,55.7578696,12.1618942,1.9,69.8197638,70
"1386",287867,65.2528897,17.285368,1.9,84.4382577,84
"1389",287881,32.1614345,11.1639682,1.9,45.2254027,45
"1390",287882,41.7922149,10.9641753,1.9,54.6563902,55
"1391",287883,61.6438026,12.6206292,1.9,76.1644318,76
"1395",287895,67.4958733,55.1261318,1.9,124.5220051,125
"1396",287897,40.8182524,11.9191013,5.3,58.0373537,58
"1397",287900,64.482735,20.5016451,1.9,86.8843801,87
"1398",287903,101.2879671,82.4590346,31.8,215.5470017,216
"1400",287922,68.0715744,16.1651458,1.9,86.1367202,86
"1402",287929,55.8505967,14.4333197,1.9,72.1839164,72
"1404",287931,81.6687863,40.7390736,1.9,124.3078599,124
"1405",287932,39.6700144,14.7860226,1.9,56.356037,56
"1406",287935,85.3120897,83.5906908,1.9,170.8027805,171
"1407",287939,37.3785112,8.9882671,1.9,48.2667783,48
"1408",287940,55.7841389,43.0217551,1.9,100.705894,101
"1409",287941,68.4884906,37.0075331,1.9,107.3960237,107
"1410",287942,100.3019971,55.142271,1.9,157.3442681,157
"1411",287944,65.1551134,17.7236035,1.9,84.7787169,85
"1412",287947,118.5053999,26.004436,76.7,221.2098359,221
"1414",287950,64.5929512,24.0982712,1.9,90.5912224,91
"1415",287951,36.7960012,47.3438732,1.9,86.0398744,86
"1416",287952,67.2804448,55.5148488,1.9,124.6952936,125
"1417",287953,30.8508145,8.4708364,1.9,41.2216509,41
"1418",287958,61.3735882,27.5550521,39.4,128.3286403,128
"1419",287959,78.8483153,44.6660902,1.9,125.4144055,125
"1420",287964,121.9829434,96.8791946,1.9,220.762138,221
"1422",287973,72.6913364,12.5981377,1.9,87.1894741,87
"1423",287974,149.382468,18.3929907,1.9,169.6754587,170
"1425",287981,97.8570767,14.1336408,1.9,113.8907175,114
"1427",287987,73.7992158,17.7973513,1.9,93.4965671,93
"1431",287996,52.926867,38.2211238,1.9,93.0479908,93
"1432",287998,61.2224549,19.5978715,1.9,82.7203264,83
"1433",288002,49.0514912,9.4346309,1.9,60.3861221,60
"1435",288005,92.0320982,54.0977273,1.9,148.0298255,148
"1436",288006,41.839596,16.3522124,1.9,60.0918084,60
"1440",288010,127.6011513,20.5926394,1.9,150.0937907,150
"1443",288014,105.1077657,47.9868506,1.9,154.9946163,155
"1444",288016,161.8225428,56.0651525,1.9,219.7876953,220
"1445",288019,68.7651496,21.6857242,1.9,92.3508738,92
"1447",288025,49.5071094,30.1409752,1.9,81.5480846,82
"1448",288027,72.5242722,14.0735046,1.9,88.4977768,88
"1449",288028,84.6836544,31.1107896,1.9,117.694444,118
"1454",288037,96.6668362,37.7142997,1.9,136.2811359,136
"1455",288038,63.3484703,42.0770455,7.3,112.7255158,113
